Nomor laporan,Keterangan Laporan,Foto Laporan,Status laporan,Tanggal lapor,Tanggal ditindaklanjuti,Kategori,Lat,Lng,Kelurahan,Kecamatan,Kota,Provinsi,Day,,,
1107521,"Makan trotoar parli motorist dekay rel, jln gunung sahari 11",http://lh3.googleusercontent.com/xAYY0JYCm652btZfR2gOrB2diSm4N_XRg5aiFMYMU2ELdCUwg-mbJ4TThwFRybg9htAKGJhZJPR6WO2g7xX-NUE5e7CPTQ=s480-c,complete,30/01/2018 08:35,02/02/2018 11:28,Parkir Liar,-6.14826,106.837494,Gunung Sahari Utara,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1055779,Trotoar di pakai motor,http://lh3.googleusercontent.com/lynn2RJyuLF_MBGMOLVzabs6s9j-etsVPu4_XdVwJ4fEZ3J48J1CjffiED6X2MHbN03f9ZbYz3PuGCIiFROkWQ025hw=s480-c,wait,05/10/2017,,Pelanggaran,-6.174,106.83036,Gambir,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1071027,#trotoar #pendestrianfrist,http://qlueinvideos.storage.googleapis.com/59f926ec49cbe.mp4,wait,01/11/2017,,Pelanggaran,-6.205341,106.821884,Karet Tengsin,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1080557,Naik trotoar,http://lh3.googleusercontent.com/-0r4s2Tg-zIhp9SJKnnrG8VHwbEuL1F0_1XWE9d72oGzE6QVnariwjw60OSp3FjKRC3M90zBdbqGE7ARNayrOF7aNqQ=s480-c,complete,22/11/2017,23/11/2017,Pelanggaran,-6.168253,106.841248,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1087535,Motor lewat trotoar,http://lh3.googleusercontent.com/GyoBqoqJjydHEOhPo8ToATz4uWT5NiOPeNonzkPRMkeS99t4j-YbH5MHs_WXPYw0OL69DDsS3HVtNnvhteuroxC4eprr=s480-c,wait,06/12/2017,,Pelanggaran,-6.163094,106.840752,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1089516,#pedestrianfirst motor di atas trotoar,http://lh3.googleusercontent.com/zjynJhBA6iIt24YJPL6A7PzXQ7N30B1EEm0HbSJa-YIwGTYXOYFmgrI4R0iZWa40ej1fucory6Oq_AMo3WBrlrjwdGRM=s480-c,wait,10/12/2017,,Pelanggaran,-6.166669,106.875938,Cempaka Putih Timur,Cempaka Putih,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1089518,Motor Di atas trotoar #pedestrianfirst,http://lh3.googleusercontent.com/5AzRVyPVuXxrtJYQI4Dm2TQb0GnpVQ94MmLm2EoneMZ83xB9MqUDGJmKETY5d8Dow2cl1_YUfaQ-Y6beTcsSDzPH7V6q=s480-c,wait,10/12/2017,,Pelanggaran,-6.166289,106.876991,Sumur Batu,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1090230,Trotoar kemana?,http://lh3.googleusercontent.com/1Nrt_j8M2Cb0wXNOU4vNFn8F0BKUyOhzDKzoTSx0hM-obSDeVDQAcCplj0aFHzgFKO6avZlVnGdExxK2z_i6s_5WuTMk=s480-c,wait,12/12/2017,,Pelanggaran,-6.195765,106.814362,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1103025,Tukang Ojek cari penumpang di atas Trotoar Pas di Depan Pintu Stasiun Tanah Abng..Haaddeehhhh,http://lh3.googleusercontent.com/_8tcfVQ8PbD-qKQhy6aZJ-Z5SBqPuKMdmPQyUvh-nuTTG84jxZyypahsyPbyGlrdAjO_6nBD2cTFczmcdDN85Ud0Ftg=s480-c,complete,17/01/2018,29/01/2018,Pelanggaran,-6.185311,106.81076,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1104126,Motor di trotoar,http://lh3.googleusercontent.com/5iD0i2UoExj_1d4wU34qz_yEZV5qBUM7D-7Me1GjxLK_cpC2vt-LItlbB7wnAxzCOxJHc7baVAL5jYb58siLuUtVZ2ky=s480-c,complete,20/01/2018,01/02/2018,Pelanggaran,-6.215053,106.819534,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1052997,Lama lampu merah perempatan RS Tarakan menuju ke jl. Cideng Timur / tanab abang ciba di review lagi deh. Terlalu sebentar sehingga antrian meluber ke perempatan Jl biak/jl.musi,http://lh3.googleusercontent.com/chyYb8kV6U9oQODU8qO5dEBdrud6MbFx4OgSl8dlBzNO9k0VsyfOqDtA4J5bCSXt5jJ8QLtvsJuhPY3xd0AU3SiuOqA=s480-c,wait,01/10/2017,,Kemacetan,-6.171408,106.810043,Cideng,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1053061,#angkotngetem #macetparah #macetlagi,http://lh3.googleusercontent.com/K_eUtb6Gr6_UEI_7EI3Ztxq94fj7oRIDYJQRa7428ilYpgnDPCYZ9-CzUiuPvYfW3orZDTX9ClpITiPhAPNpeVIBU35aSA=s480-c,complete,01/10/2017,16/10/2017,Kemacetan,-6.161257,106.832207,Pasar Baru,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1053090,Ayo kita bersatu padu mengatasi kemacetan lalin...??\u1f44d\u1f64f\u1f600,http://lh3.googleusercontent.com/xHl_KdGzStP_DqwFqAkfqAFUc67Wa73_DAgoaGgsqCqsiOjLc1rGiLr4OW5pQV2pWZFL6pmxDe4jLEQ2u0UbqHH28SA=s480-c,wait,01/10/2017,,Kemacetan,-6.226878,106.798309,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1053097,Ada apa ya traffic diberhentikan???\u1f600??\u1f64f\u1f44d,http://lh3.googleusercontent.com/XEWEu6wIbYUqhz9jj6YyAcBcEJlFotLvBD06N1U-5FSkgrR8P-C-n2X5922OqeK58SaZfVPMPWldrp-OT0VWJkZxvKzk=s480-c,wait,01/10/2017,,Kemacetan,-6.228788,106.798645,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1053122,tolong TL nya akibat parkir liar berlapis,http://lh3.googleusercontent.com/TM8dF9FyS62_RlHRN1gAX5_M6N6c27NjOyC_-ttR3qnIdUAnkxcUPlkg_fqumZR7E1qWQX80ypAGRe3a5Z1whktQL0nn=s480-c,complete,01/10/2017,16/10/2017,Kemacetan,-6.160827,106.833466,Pasar Baru,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Sunday,,,
1053904,"Laporan ke 2, kami sebagai penghuni perumahan pejompongan mau lewat mana sedangkan jalan ini menjadi akses untuk umum untuk memotong jalan ke arah slipi, tolong bpk gubernur dan kadishub dki agar di respon, kami sebagai penghuni perumahan pejompongan juga",http://lh3.googleusercontent.com/ZfrbEUxTOh5bRHDQAkZNgF9Kl04JKF9tfLJXct9PtY1RXg4OOLuWKUjoMVwGWPcSX9PjYhFtwF-n_vxh8j963d38V--v=s480-c,wait,02/10/2017,,Kemacetan,-6.203958,106.80378,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1053905,Sangat memakan waktu dan rambu yg tidak sinkron dgn kemacetan yg parah,http://lh3.googleusercontent.com/6UrrX_y32gZoRs5VEywLn31KW97ZMHGkMww2Dx8EXSHJF6Nwo4JtyQ0m7RRfb6YLyvy4cn1rnCs2PXzmajEhgcv_pAI=s480-c,wait,02/10/2017,,Kemacetan,-6.165392,106.800575,Duri Pulo,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1053914,Dapat info ada bus-bus berhenti di dekat simpang susun semanggi,http://lh3.googleusercontent.com/dxk0II-dx3ak4ikujFDe3EcVe_dqHGwD1DrX_WgQaixu23wiqFZCEkedlWqOixekH_KBxauVjIlhLVQXkGAKpUF3cM5S=s480-c,wait,02/10/2017,,Kemacetan,-6.214659,106.809395,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1054222,"Pick up & drop off, jgn ngetem, spya gak macet\u1f600??\u1f64f\u1f44d",http://lh3.googleusercontent.com/5rXTyozchVjZqVnNlETKIvvDJNm6tj9jCslMm-pkTsEsV4GZHaFWiQZXAFWUdxJZGdacVv8CsvYdQ_gVrlfniDhI8_BX=s480-c,complete,03/10/2017,06/10/2017,Kemacetan,-6.184408,106.811127,Cideng,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054229,#macet #macetjakarta #macetlagi,http://lh3.googleusercontent.com/jisxbkWumK7-rw-ZlXGx_l6SwwpJsMlD5adv_vCE3bFrTdTSwwvXIpBrcWiOadwkXOjl6hCNF3Pm_Ss0Z9HgTWYTFNSYcw=s480-c,wait,03/10/2017,,Kemacetan,-6.183149,106.82312,Kebon Sirih,Menteng,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054391,#angkotngetem #pinturelKA,http://lh3.googleusercontent.com/KeqTzLbJc9qMk_s5PYwCEi9dXFDkr_93Lygbkx5j5Kk86Sn2GtnwkKsDzYtdD_A-GQhg_eLGJ1DT6odGZuJwRBqdi7o=s480-c,wait,03/10/2017,,Kemacetan,-6.16088,106.846413,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054393,#pinturelKA pak ogah,http://lh3.googleusercontent.com/x5xPk3J8E3XqnT2SKmmzm-Azy42P_84NeNu6Qpl66h9nuL_W9Tn-NTdAvyG7i5SSI6djF6NRcQQvlE3mOtOV11bpBT9LOQ=s480-c,wait,03/10/2017,,Kemacetan,-6.161879,106.844536,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054413,gile ye..hampir 1 jam ini... #angkotngetem #lawanarah,http://lh3.googleusercontent.com/A1_XM7z_VWv8Ty-uY2v-XCiNae9UP5sxso2vrEkIo5YNkLgXXlNB-yWEbQ9Uwb1NxJIPn1gi6VwDN6GScKmChYtLNHKd=s480-c,complete,03/10/2017,05/10/2017,Kemacetan,-6.188714,106.811646,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054462,Parah tanah abang. Begini mulu tiap hari berapa ton liter bahan bakar kebuang sia sia.,http://qlueinvideos.storage.googleapis.com/59d344e878a96.mp4,complete,03/10/2017,05/10/2017,Kemacetan,-6.188469,106.812477,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054469,#lawanarah. Dan diatas Trotoar.,http://lh3.googleusercontent.com/S7oIIx_iY0OncNwz67QtVpKtj983YFcff4Cd5PMGg20xbE7VUgIFVUNMkjQU7li0M2mxJypxsJTNi1XgpRyHyo_gpzI=s480-c,complete,03/10/2017,05/10/2017,Kemacetan,-6.188524,106.813576,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054588,"Mohon penjelasan, mengapa putaran dibawah underpass ditutup. Putaran ini tidak pernah menimbulkan kemacetan. Pengguna jalan harus memutar jauh. #dishub",http://lh3.googleusercontent.com/9Y8wdX_y1e13s5THRPvfw4_mqaaUJQoBQ4HfeCM_HIZolhCOJFrVQ9ti79STjPZEuufpNX6XXMRDpxklfjXq0ZZ-tcRv=s480-c,wait,03/10/2017,,Kemacetan,-6.174741,106.851349,Tanah Tinggi,Johar Baru,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Tuesday,,,
1054925,Tolong untuk dinas terkait agar bs segera diselesaikan spy tdk menimbulkan kemacetan yg parah akibat penyempitan jalan,http://lh3.googleusercontent.com/4wYxNv3kObAzZIUnHqZp_xLBzK4K3T8ewdfjYdG2nq7y5HI6qoxWklfxK08VREu3BBomGTJLK_GyRsuWd_QOrFtCEEPe=s480-c,wait,04/10/2017,,Kemacetan,-6.171385,106.833122,Pasar Baru,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1055143,"Pasar palmerah, angkot ngetem #angkotngetem",http://lh3.googleusercontent.com/agDbRbduUae7Y0dy0IMvexd-plGDuZPM5muzXnOpn3gRpzBYT_PzzytC-DChwPpUlCQUaeechDdRzmkCmnBvBS8Zn4p2=s480-c,wait,04/10/2017,,Kemacetan,-6.207472,106.795914,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1055221,pengen bangettt dapet penjelasan.. kenapa siii Tomang menuju Kebon Jeruk... SERING BANGET MACETTT LUAR BIASAAA.. APAKAH GA ADA YG BS DILAKUKAN PEMERINTAH DAERAHHHH??????,http://lh3.googleusercontent.com/c982_rxQyhgDMoZu6HF3Xazz2m9nTjwo8HQ_TTYuxZ1sl8OW4pOVdADGLqH_muSZmKfPa-pbhyxb0cGIog5pY02Y6SbK=s480-c,wait,04/10/2017,,Kemacetan,-6.172042,106.807747,Cideng,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1055518,"pemutaran di bawah fly over galur dirutup ,kemacetan di jl.tanah tinggi timur dan barat menjadi jadi.",http://lh3.googleusercontent.com/TV6d9gCjTWfQQ17LD-Gz9_pzDw_KdJI9rHTQXpUIzswESklgta5qKEcZmTiHVZCd8ksrNrsWJQCDlLkMFIY0KLUxmd_Vzw=s480-c,wait,05/10/2017,,Kemacetan,-6.174856,106.8517,Tanah Tinggi,Johar Baru,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1056414,"Macet parah depan tn abang blok b, sudah 1 jam",http://lh3.googleusercontent.com/FkFEqxDV7XZLrffIBj7yAkFgitAd0AlctV7uavTKQQJ-gSQSbDa1A2JbGmi5u55rXoxLej9_Eiimpuz_31wQm7-01ntAVA=s480-c,complete,06/10/2017,07/10/2017,Kemacetan,-6.188112,106.814873,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1056641,"Postingan ke 3 yg sampai saat ini belum juga ada respon sedikitpun, dengan laporan jalan perumahan menjadi akses untuk jalan tembus dari arah penjernihan menuju arah slipi, mana hak kami sebagai penghuni di lingkungan sekitar, dari bpk menuju ke arah penj",http://lh3.googleusercontent.com/FC7xOcbnF59OnN5WU50ABwywB9HbUSzKaQdz7sj4SXDXiwScdfYx3_kSNAva-TM7U5wFF7D2mORi2ufavXx3cDhS-qYm=s480-c,wait,06/10/2017,,Kemacetan,-6.203948,106.803772,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1056679,Macet sekali,http://lh3.googleusercontent.com/l7k4czeHcFCz2xnXFU7-qhP3gg2ORWY9pQevSCC0bebQnKwMFwC7ix-vd6fDStO8dEBXtwtNFIEBHaRpPsaObuf4IPueGg=s480-c,wait,06/10/2017,,Kemacetan,-6.170886,106.876999,Cempaka Putih Timur,Cempaka Putih,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Friday,,,
1057305,Perempatan stasiun selalu macet trus dari gari senin sampai minggu tiada tanoa kemacetan diperempatan stasiun kereta senen,http://lh3.googleusercontent.com/xtcRm_jVH-6NA_6-uyYDITHv1QTlYrVIMAFZMZRID2nWl8zVidTJi6DGxIK28MVKLOtQG-HmpUcb0-dRUL_KgoH9m6_YPw=s480-c,complete,07/10/2017,12/10/2017,Kemacetan,-6.176405,106.843674,Senen,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1058434,Naikin penumpang versi kopaja,http://lh3.googleusercontent.com/t2yszxO1kxkvNW6rbG4UPVdkwv_TW4at5l78xljk8_0v6iwpe48kZm0ijcHBM8y6Kxt9r4hQUfye2K-7gE6H0TTn2ELBJw=s480-c,wait,09/10/2017,,Kemacetan,-6.217409,106.812309,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058444,"Ditindak donk Pak, jangan didiemin doank. Bikin macet ini",http://lh3.googleusercontent.com/RmJtYAAPsWkY0oR5LYLiTU2o6ggl7N2fKoAvUePKGTk2HqfylErBkZhvcfyQH8uFxVP9AuPTu6cCR60zMPoMJ_OPLdPi=s480-c,complete,09/10/2017,12/10/2017,Kemacetan,-6.202324,106.822708,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058594,#pinturelKA,http://qlueinvideos.storage.googleapis.com/59dae306cf8fa.mp4,wait,09/10/2017,,Kemacetan,-6.162884,106.841164,Kemayoran,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058749,#lampumerahmati #angkotngetem,http://lh3.googleusercontent.com/-CFwbGR8Jxxp3IVXXCkdzIz6RhiVcZLrB2ckzoHk0yTY2WDRVvOh5BaqjpzC2KHqv2vVq2ApF7dAtgbgohS6n_Brn_W5=s480-c,complete,09/10/2017,25/10/2017,Kemacetan,-6.17909,106.840981,Senen,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058754,#angkotngetem #lampumerah #loladalamberfikirlampuhijau,http://lh3.googleusercontent.com/YVsruU1UvSlkSofhGBiE958L8bNkrGKhl-Xc8SdF7EBG_Ay4dtMKz6n9Y2SkD14nOHyu-Z81Uem6sv7MPgEwDaBJ2CWYpg=s480-c,complete,09/10/2017,25/10/2017,Kemacetan,-6.17756,106.843277,Kramat,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058761,Lampu merah lama. Hijau nya cepat. Makanya macet. Coba kalau hijaunya lama. Pasti ga macet nih galur..,http://lh3.googleusercontent.com/P5jQgXOg3slmJl15RnL_rrAZpbOjRfKjsISs2hY3iiNttx-26rkhd4TLAVwG3o5yXFu8hccw1cjG99vx1GmaByfda61z=s480-c,complete,09/10/2017,25/10/2017,Kemacetan,-6.178117,106.842621,Kramat,Senen,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058768,,http://lh3.googleusercontent.com/9ZbQmLFe9tukrsAzUEuyLFST96Pg_QJio_zg77_XiK-PPNdKucEjCI5QNZh4I6HFo57BcHLfreFVonO19FwWnrhY7Tmb=s480-c,complete,09/10/2017,09/10/2017,Kemacetan,-6.188598,106.812019,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058770,,http://lh3.googleusercontent.com/2FpO19Phajinfcdi7gThzF-Vx_cVgfOjYPXKdmJ7CHKxUNftjJ-1nBu6H3NClKBuZ2w9PtuifC2tII1tgxVUGcitEq1o=s480-c,complete,09/10/2017,09/10/2017,Kemacetan,-6.188642,106.81218,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058785,Jakarta darurat macet..,http://lh3.googleusercontent.com/Sgy8dEdIpTAh3o_WRPh3G5QOGSEfNK_ZXJDT9wngG4vAs0aTTlHaSt6YXo-7CTO1-BAxpuAyapoMYHWgxg-ElofUnnjr=s480-c,wait,09/10/2017,,Kemacetan,-6.217053,106.810669,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1058828,Penutupan jln asim ashari perlintasan ka membuat semakin parah kemacetanya bahkan menimbulkan pertikaian sesama pengendara motor kpd semua intansi agar melakuan tindakan penertiban agar tidak terjdi kemacetan Karna perbuatan semena-mena PT.KA memangnya jl,http://lh3.googleusercontent.com/9f242Ho3U2N_pHGmZDtfOVRm6t5NqeiZ3rhT6nOb1G_0ZrQTMUmWOK4LJsaGl39hye9qQJgSt3QJ1EjVP-sjc6inn2Tg=s480-c,wait,09/10/2017,,Kemacetan,-6.166208,106.80159,Duri Pulo,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1059052,#angkotngetem#kakilima#parkirliar apa ga bisa di beresin..?,http://lh3.googleusercontent.com/s3HxqVUbHsopkv8WG3iKJmRRHSyNnYHcXCM-6bZGa2WrACHLWBuTpgPUCX_moocaps7XUH-pxC6M9uzHyjTbTI9R6sZpqg=s480-c,complete,09/10/2017,10/10/2017,Kemacetan,-6.186465,106.811157,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Monday,,,
1059986,Parah .dimana wibawa pemprov km di ring 1 pelanggaran di biarin .Slm peduli,http://lh3.googleusercontent.com/6o5tHn-caVa5ICfpsdI4bFU_g7USsIQpqEhzA9yUhnbvze1O6r4mCirnvk-71qg6DQb2-4-eLcFEvx8V5YlN_dJ-2ecaJA=s480-c,wait,11/10/2017,,Kemacetan,-6.163214,106.820045,Kebon Kelapa,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1059992,Cyh yg memalukan .mbl TNI seenajnya langgar rambu . Kob negara bisa benar .Slm peduli,http://lh3.googleusercontent.com/Bg6tHkonrDouuHAIq9SzbebulPs4VXAjU03SfQZgkisZWd2bXeUPdZ3BawwFq3LpjJoI6eoEjgxaB5n3NhvUVOwz_sI=s480-c,wait,11/10/2017,,Kemacetan,-6.163157,106.820038,Kebon Kelapa,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1060200,"Macet sekali slipi palmerah, transjakarta pun tidak bisa jalan. #bottleneck #jasamarga #transjakarta",http://lh3.googleusercontent.com/UQOfmSwPC7UeETpmj3QR1yJZ55f5ehI1h7VdE8GZyMZ0_2gK7I6lrfHin8ReUigFCi4ksxSPVQMpA0X5cUEIM9aSEM1P=s480-c,wait,11/10/2017,,Kemacetan,-6.202744,106.799477,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1060203,Kemacetan terjadi di jalan St Juanda,http://qlueinvideos.storage.googleapis.com/59de02ef8dc02.mp4,wait,11/10/2017,,Kemacetan,-6.167753,106.830574,Pasar Baru,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Wednesday,,,
1060564,"Stasiun palmerah, tolong jangan terus melakukan pembiaran. Taxi, grab, gojek ngetem.",http://lh3.googleusercontent.com/2SR8gcbp9srQHmXDswh-0TbCKBdACLbdLAoe9hbGxb_9kKCxszcNs_Hb-0LXT0-62Mpp_Jw219gKMe5QKHt8HMei1cre=s480-c,wait,12/10/2017,,Kemacetan,-6.203336,106.803764,Gelora,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1060623,Parah .tertibkan ya .slm peduli,http://lh3.googleusercontent.com/3Wj1PV9rQRE2ekAGQPTx5H_YJJ-C601fgi3NR0CQFrJBGzLvePVkr22Jg0hXKd5VT2uTzwHGag1HzdXl9UiRRlDXdePpMA=s480-c,wait,12/10/2017,,Kemacetan,-6.14845,106.83802,Gunung Sahari Utara,Sawah Besar,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1060774,macet,http://lh3.googleusercontent.com/i3iU5CSifdSVMUN15t2sufM4yWXqR8lVAq_IT4gEtYhjD3uJhIDs2-fqoV3ZWoIALUrTjH7pM_dI3ZlnQ7d3wBdp1Kt9=s480-c,wait,12/10/2017,,Kemacetan,-6.175497,106.814812,Petojo Selatan,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1060791,Macet parah di perempatan Jl.Hashim Asyari - Jl. Sangaji,http://lh3.googleusercontent.com/_oZ-DJ7OqpNVWWFE4WBsEtOSqlyP2fIkN5didgb0_tsUK_yNW99jpn6ak7Stt4teAIi2iHa8tqRx6NQ9ZhTF27mc_Nk=s480-c,wait,12/10/2017,,Kemacetan,-6.165262,106.813828,Petojo Utara,Gambir,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1060810,Kepada YTH Bpk gubernur Bpk Kadishub DKI Bpk walikota jakpus tolong di respon Laporan ke 4 tapi sampai saat ini belum kunjung ada respon sedikitpun,http://lh3.googleusercontent.com/_bkkWz4QDRr4LoUXFSVhIErVf2mUpux6i0MoRKU37wdAhXMyv7Gmv5X9AGhkqLk_BKKIVtnXkvwJI-dfGisKdIAZ3VDO=s480-c,wait,12/10/2017,,Kemacetan,-6.203996,106.80378,Bendungan Hilir,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Thursday,,,
1061677,Kereta masih jauh palangnya sfh diturunkan gmn pihak kai inilah yg bikin kemacetan lalin,http://lh3.googleusercontent.com/E9qpCfXQedhOycwMSVLKzqMcP0mhlX_48KgtR8WtuWnylXOCvdPR_eDjOJa9U65jTjhyJVa-3nzB7_4ebreCieq4MMRI5Q=s480-c,complete,14/10/2017,23/10/2017,Kemacetan,-6.168544,106.842598,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1061724,#angkotngetem #lawanarah. Tolong di TL. Tiap hari macet. Thanks,http://lh3.googleusercontent.com/8x0jdc4u52cobVS_5SJEHuI4AlarMlSOTga6eOodsJ6B0zj92q36iGPWIW8OfF3YLQqbJrv0auwlR4N8I3JCc1lPMoA=s480-c,wait,14/10/2017,,Kemacetan,-6.188627,106.812904,Kampung Bali,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1061810,#pinturelKA,http://lh3.googleusercontent.com/JgGW1ggN2gQ4JEWPD22qjtWa7hQLBW7IidyeyVuzXmKAtpXNtVt0f6UcbuRDoInHbl_zpK4M_LfBjdXT3GPoXbdoLc5-=s480-c,complete,14/10/2017,23/10/2017,Kemacetan,-6.163196,106.840446,Gunung Sahari Selatan,Kemayoran,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1061902,Mana dishub ko ga ads,http://lh3.googleusercontent.com/TlElHZDurcvg4tanpud-UBqHnexvJqsSodaIHs-ewOnXTPaiPUXKGzrTDnFK9szwmkX1DntW1FNxaykfuNWXpwiSxy93=s480-c,process,14/10/2017,,Kemacetan,-6.194205,106.819885,Kebon Kacang,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
1062066,"Kemacetan di Thamrin city atau daerah kebon kacang, ke Plaza Indonesia , GI, tersendat ber jam2 setiap hari, apa solusinya.",http://lh3.googleusercontent.com/fc0bBdzisB2W_cRT2Sa_sbCDF_WIY503-iMVf9sE0JIMLCkE22dt5MWktblem729QkzaVdC2MAapGS89NmRc1isrZu-Q=s480-c,wait,14/10/2017,,Kemacetan,-6.196429,106.817574,Kebon Melati,Tanah Abang,Jakarta Pusat,DAERAH KHUSUS IBUKOTA JAKARTA,Saturday,,,
